MovieID,Title,Genres,Original Title,Year
1272,Patton,Drama|War,,1970
1273,Down by Law,Comedy|Drama,,1986
1274,Akira,Adventure|Animation|Sci-Fi|Thriller,,1988
1275,Highlander,Action|Adventure,,1986
1276,Cool Hand Luke,Comedy|Drama,,1967
1277,Cyrano de Bergerac,Action|Drama|Romance,,1990
1278,Young Frankenstein,Comedy|Horror,,1974
1279,Night on Earth,Comedy|Drama,,1991
1280,Raise the Red Lantern,Drama,,1991
1281,The great dictator,Comedy,,1940
1282,Fantasia,Animation|Children's|Musical,,1940
1283,High Noon,Western,,1952
1284,The big sleep,Film-Noir|Mystery,,1946
1285,Heathers,Comedy,,1989
1286,Somewhere in Time,Drama|Romance,,1980
1287,Ben-Hur,Action|Adventure|Drama,,1959
1288,This Is Spinal Tap,Comedy|Drama|Musical,,1984
1289,Koyaanisqatsi,Documentary|War,,1983
1290,Some Kind of Wonderful,Drama|Romance,,1987
1291,Indiana Jones and the Last Crusade,Action|Adventure,,1989
1292,Being There,Comedy,,1979
1293,Gandhi,Drama,,1982
1294,M*A*S*H,Comedy|War,,1970
1295,The unbearable lightness of being,Drama,,1988
1296,A room with a view,Drama|Romance,,1986
1297,Real Genius,Comedy,,1985
1298,Pink Floyd - The Wall,Drama|Musical|War,,1982
1299,The killing fields,Drama|War,,1984
1300,My Life as a Dog,Drama,Mitt liv som hund,1985
1301,Forbidden Planet,Sci-Fi,,1956
1302,Field of Dreams,Drama,,1989
1303,The man who would be king,Adventure,,1975
1304,Butch Cassidy and the Sundance Kid,Action|Comedy|Western,,1969
1305,ParisTexas,Drama,,1984
1306,Until the End of the World,Drama|Sci-Fi,Bis ans Ende der Welt,1991
1307,When Harry Met Sally...,Comedy|Romance,,1989
1308,I Shot a Man in Vegas,Comedy,,1995
1309,Parallel Sons,Drama|Romance,,1995
1310,Hype!,Documentary,,1996
1311,Santa with Muscles,Comedy,,1996
1312,Female Perversions,Drama,,1996
1313,Mad Dog Time,Crime,,1996
1314,Breathing Room,Romance,,1996
1315,Paris Was a Woman,Documentary,,1995
1316,Anna,Drama,,1996
1317,I'm Not Rappaport,Comedy,,1996
1318,Blue Juice,Comedy|Drama,,1995
1319,Kids of Survival,Documentary,,1993
1320,Alien³,Action|Horror|Sci-Fi|Thriller,,1992
1321,An american werewolf in london,Horror,,1981
1322,Amityville 1992: It's About Time,Horror,,1992
1323,Amityville 3-D,Horror,,1983
1324,Amityville: Dollhouse,Horror,,1996
1325,Amityville: A New Generation,Horror,,1993
1326,Amityville II: The Possession,Horror,,1982
1327,The amityville horror,Horror,,1979
1328,The amityville curse,Horror,,1990
1329,Blood For Dracula,Horror,Andy Warhol's Dracula,1974
1330,April Fool's Day,Comedy|Horror,,1986
1331,Audrey Rose,Horror,,1977
1332,The believers,Horror|Thriller,,1987
1333,The birds,Horror,,1963
1334,The blob,Horror|Sci-Fi,,1958
1335,Blood Beach,Action|Horror,,1981
1336,Body Parts,Horror,,1991
1337,The body snatcher,Horror,,1945
1339,Bram Stoker's Dracula,Horror|Romance,,1992
1340,Bride of Frankenstein,Horror,,1935
1341,Burnt Offerings,Horror,,1976
1342,Candyman,Horror,,1992
1343,Cape Fear,Thriller,,1991
1344,Cape Fear,Film-Noir|Thriller,,1962
1345,Carrie,Horror,,1976
1346,Cat People,Horror,,1982
1347,A nightmare on elm street,Horror,,1984
1348,Nosferatu,Horror,Nosferatueine Symphonie des Grauens,1922
1349,Nosferatu a Venezia,Horror,,1986
1350,The omen,Horror,,1976
1351,Blood & Wine,Drama,,1997
1352,Albino Alligator,Crime|Thriller,,1996
1353,The mirror has two faces,Comedy|Romance,,1996
1354,Breaking the Waves,Drama,,1996
1355,Nightwatch,Horror|Thriller,,1997
1356,Star Trek: First Contact,Action|Adventure|Sci-Fi,,1996
1357,Shine,Drama|Romance,,1996
1358,Sling Blade,Drama|Thriller,,1996
1359,Jingle All the Way,Adventure|Children's|Comedy,,1996
1360,Identification of a Woman,Drama,Identificazione di una donna,1982
1361,Paradise Lost: The Child Murders at Robin Hood Hills,Documentary,,1996
1362,The garden of finzi-contini,Drama,Il giardino dei finzi-contini,1970
1363,The preacher's wife,Drama,,1996
1364,Zero Kelvin,Action,Kjærlighetens kjøtere,1995
1365,Ridicule,Drama,,1996
1366,The crucible,Drama,,1996
1367,101 Dalmatians,Children's|Comedy,,1996
1368,The forbidden christ,Drama,Il cristo proibito,1950
1369,I Can't Sleep,Drama|Thriller,J'ai pas sommeil,1994
1370,Die Hard 2,Action|Thriller,,1990
1371,Star Trek: The Motion Picture,Action|Adventure|Sci-Fi,,1979
1372,Star Trek VI: The Undiscovered Country,Action|Adventure|Sci-Fi,,1991
1373,Star Trek V: The Final Frontier,Action|Adventure|Sci-Fi,,1989
1374,Star Trek: The Wrath of Khan,Action|Adventure|Sci-Fi,,1982
1375,Star Trek III: The Search for Spock,Action|Adventure|Sci-Fi,,1984
1376,Star Trek IV: The Voyage Home,Action|Adventure|Sci-Fi,,1986
1377,Batman Returns,Action|Adventure|Comedy|Crime,,1992
1378,Young Guns,Action|Comedy|Western,,1988
1379,Young Guns II,Action|Comedy|Western,,1990
1380,Grease,Comedy|Musical|Romance,,1978
1381,Grease 2,Comedy|Musical|Romance,,1982
1382,Marked for Death,Action|Drama,,1990
1383,Adrenalin: Fear the Rush,Action|Sci-Fi,,1996
1384,The substance of fire,Drama,,1996
1385,Under Siege,Action,,1992
1386,Terror in a Texas Town,Western,,1958
1387,Jaws,Action|Horror,,1975
1388,Jaws 2,Action|Horror,,1978
1389,Jaws 3-D,Action|Horror,,1983
1390,My Fellow Americans,Comedy,,1996
1391,Mars Attacks!,Action|Comedy|Sci-Fi|War,,1996
1392,Citizen Ruth,Comedy|Drama,,1996
1393,Jerry Maguire,Drama|Romance,,1996
1394,Raising Arizona,Comedy,,1987
1395,Tin Men,Comedy|Drama,,1987
1396,Sneakers,Crime|Drama|Sci-Fi,,1992
1397,Bastard Out of Carolina,Drama,,1996
1398,In Love and War,Romance|War,,1996
1399,Marvin's Room,Drama,,1996
1400,Somebody is Waiting,Drama,,1996
1401,Ghosts of Mississippi,Drama,,1996
1404,Night Falls on Manhattan,Crime|Drama,,1997
1405,Beavis and Butt-head Do America,Animation|Comedy,,1996
1406,La cérémonie,Drama,,1995
1407,Scream,Horror|Thriller,,1996
1408,The last of the mohicans,Action|Romance|War,,1992
1409,Michael,Comedy|Romance,,1996
1410,The evening star,Comedy|Drama,,1996
1411,Hamlet,Drama,,1996
1412,Some Mother's Son,Drama,,1996
1413,The whole wide world,Drama,,1996
1414,Mother,Comedy,,1996
1415,Thieves,Crime|Drama|Romance,VoleursLes,1996
1416,Evita,Drama|Musical,,1996
1417,The portrait of a lady,Drama,,1996
1419,Walkabout,Drama,,1971
1420,Message to Love: The Isle of Wight Festival,Documentary,,1996
1421,Grateful Dead,Documentary,,1995
1422,Murder at 1600,Mystery|Thriller,,1997
1423,Hearts and Minds,Drama,,1996
1424,Inside,Action,,1996
1425,Fierce Creatures,Comedy,,1997
1426,Zeus and Roxanne,Children's,,1997
1427,Turbulence,Thriller,,1997
1428,Angel Baby,Drama,,1995
1429,Jackie Chan's First Strike,Action,,1996
1430,Underworld,Thriller,,1997
1431,Beverly Hills Ninja,Action|Comedy,,1997
1432,Metro,Action,,1997
1433,The machine,Comedy|Horror,,1994
1434,The stranger,Action,,1994
1436,Falling in Love Again,Comedy,,1980
1437,The cement garden,Drama,,1993
1438,Dante's Peak,Action|Thriller,,1997
1439,Meet Wally Sparks,Comedy,,1997
1440,Amos & Andrew,Comedy,,1993
1441,Benny & Joon,Comedy|Romance,,1993
1442,Prefontaine,Drama,,1997
1443,A tickle in the heart,Documentary,,1996
1444,Guantanamera,Comedy,,1994
1445,McHale's Navy,Comedy|War,,1997
1446,Kolya,Comedy,,1996
1447,Gridlock'd,Crime,,1997
1448,Fire on the Mountain,Documentary,,1996
1449,Waiting for Guffman,Comedy,,1996
1450,Prisoner of the Mountains,War,Kavkazsky Plennik,1996
1453,The beautician and the beast,Comedy|Romance,,1997
1454,SubUrbia,Comedy,,1997
1455,Hotel de Love,Comedy|Romance,,1996
1456,The pest,Comedy,,1997
1457,Fools Rush In,Comedy|Romance,,1997
1458,Touch,Romance,,1997
1459,Absolute Power,Mystery|Thriller,,1997
1460,That Darn Cat!,Children's|Comedy|Mystery,,1997
1461,Vegas Vacation,Comedy,,1997
1462,Unforgotten: Twenty-Five Years After Willowbrook,Documentary,,1996
1463,That Old Feeling,Comedy|Romance,,1997
1464,Lost Highway,Mystery,,1997
1465,Rosewood,Drama,,1997
1466,Donnie Brasco,Crime|Drama,,1997
1467,Salut cousin!,Comedy|Drama,,1996
1468,Booty Call,Comedy|Romance,,1997
1470,Rhyme & Reason,Documentary,,1997
1471,Boys Life 2,Drama,,1997
1472,City of Industry,Crime|Thriller,,1997
1473,Best Men,Action|Comedy|Crime|Drama,,1997
1474,Jungle2Jungle,Children's|Comedy, Jungle 2 Jungle,1997
1475,Kama Sutra: A Tale of Love,Romance,,1996
1476,Private Parts,Comedy|Drama,,1997
1477,Love Jones,Romance,,1997
1479,The saint,Action|Romance|Thriller,,1997
1480,Smilla's Sense of Snow,Action|Drama|Thriller,,1997
1482,The van,Comedy|Drama,,1996
1483,Crash,Drama|Thriller,,1996
1484,The daytrippers,Mystery,,1996
1485,Liar Liar,Comedy,,1997
1486,The quiet room,Drama,,1996
1487,Selena,Drama|Musical,,1997
1488,The devil's own,Action|Drama|Thriller|War,,1997
1489,Cats Don't Dance,Animation|Children's|Musical,,1997
1490,B*A*P*S,Comedy,,1997
1493,Love and Other Catastrophes,Romance,,1996
1494,The sixth man,Comedy,,1997
1495,Turbo: A Power Rangers Movie,Action|Adventure|Children's,,1997
1496,Anna Karenina,Drama|Romance,,1997
1497,Double Team,Action,,1997
1498,Inventing the Abbotts,Drama|Romance,,1997
1499,Anaconda,Action|Adventure|Thriller,,1997
1500,Grosse Pointe Blank,Comedy|Crime,,1997
1501,Keys to Tulsa,Crime,,1997
1502,Kissed,Romance,,1996
1503,8 Heads in a Duffel Bag,Comedy,,1997
1504,Hollow Reed,Drama,,1996
1507,Paradise Road,Drama|War,,1997
1508,Traveller,Drama,,1997
1509,All Over Me,Drama,,1997
1510,A brother's kiss,Drama,,1997
1511,A Chef in Love,Comedy,,1996
1513,Romy and Michele's High School Reunion,Comedy,,1997
1514,Temptress Moon,Romance,Feng Yue,1996
1515,Volcano,Drama|Thriller,,1997
1516,Children of the Revolution,Comedy,,1996
1517,Austin Powers: International Man of Mystery,Comedy,,1997
1518,Breakdown,Action|Thriller,,1997
1519,Broken English,Drama,,1996
1520,Commandments,Romance,,1997
1522,Ripe,Drama,,1996
1523,Truth or ConsequencesN.M.,Action|Crime|Romance,,1997
1524,The turning,Drama,,1992
1525,Warriors of Virtue,Action|Adventure|Children's|Fantasy,,1997
1526,Fathers' Day,Comedy,,1997
1527,The fifth element,Action|Sci-Fi,,1997
1528,Intimate Relations,Comedy,,1996
1529,Nowhere,Drama,,1997
1531,Losing Chase,Drama,,1996
1532,Sprung,Comedy,,1997
1533,The promise,Drama,La Promesse,1996
1534,Le bonheur,Drama,,1965
1535,Love! Valour! Compassion!,Drama|Romance,,1997
1537,Shall We Dance?,Comedy,Shall We Dansu?,1996
1538,The second jungle book: mowgli & baloo,Adventure|Children's,,1997
1539,Twin Town,Comedy|Crime,,1997
1541,Addicted to Love,Comedy|Romance,,1997
1542,Brassed Off,Comedy|Drama|Romance,,1996
1543,The designated mourner,Drama,,1997
1544,The lost world: jurassic park,Action|Adventure|Sci-Fi|Thriller,,1997
1545,Ponette,Drama,,1996
1546,Schizopolis,Comedy,,1996
1547,Shiloh,Children's|Drama,,1997
1548,The war at home,Drama,,1996
1549,Rough Magic,Drama|Romance,,1995
1550,Trial and Error,Comedy|Romance,,1997
1551,Buddy,Adventure|Children's|Drama,,1997
1552,Con Air,Action|Adventure|Thriller,,1997
1553,Late Bloomers,Comedy,,1996
1554,The pillow book,Drama|Romance,,1995
1555,To Haveor Not,Drama,,1995
1556,Speed 2: Cruise Control,Action|Romance|Thriller,,1997
1557,Squeeze,Drama,,1996
1558,Sudden Manhattan,Comedy,,1996
1559,The next step,Drama,,1995
1561,Wedding Bell Blues,Comedy,,1996
1562,Batman & Robin,Action|Adventure|Crime,,1997
1563,Dream With the Fishes,Drama,,1997
1564,Roseanna's Grave,Comedy|Romance,For Roseanna,1997
1565,Head Above Water,Comedy|Thriller,,1996
1566,Hercules,Adventure|Animation|Children's|Comedy|Musical,,1997
1567,The last time i committed suicide,Drama,,1997
1568,MURDER and murder,Crime|Drama|Mystery,,1996
1569,My Best Friend's Wedding,Comedy|Romance,,1997
1570,Tetsuo II: Body Hammer,Sci-Fi,,1992
1571,When the Cats Away,Comedy|Romance,Chacun cherche son chat,1996
1572,Contempt,Drama,Le Mépris,1963
1573,Face/Off,Action|Sci-Fi|Thriller,,1997
1574,Fall,Romance,,1997
1575,Gabbeh,Drama,,1996
1577,Mondo,Drama,,1996
1578,The innocent sleep,Crime,,1995
1579,For Ever Mozart,Drama,,1996
1580,Men in Black,Action|Adventure|Comedy|Sci-Fi,,1997
1581,Out to Sea,Comedy,,1997
1582,Wild America,Adventure|Children's,,1997
1583,A simple wish,Children's|Fantasy,,1997
1584,Contact,Drama|Sci-Fi,,1997
1585,Love Serenade,Comedy,,1996
1586,G.I. Jane,Action|Drama|War,,1997
1587,Conan the Barbarian,Action|Adventure,,1982
1588,George of the Jungle,Children's|Comedy,,1997
1589,Cop Land,Crime|Drama|Mystery,,1997
1590,Event Horizon,Action|Mystery|Sci-Fi|Thriller,,1997
1591,Spawn,Action|Adventure|Sci-Fi|Thriller,,1997
1592,Air Bud,Children's|Comedy,,1997
1593,Picture Perfect,Comedy|Romance,,1997
1594,In the Company of Men,Drama,,1997
1595,Free Willy 3: The Rescue,Adventure|Children's|Drama,,1997
1596,Career Girls,Drama,,1997
1597,Conspiracy Theory,Action|Mystery|Romance|Thriller,,1997
1598,Desperate Measures,Crime|Drama|Thriller,,1998
1599,Steel,Action,,1997
1600,She's So Lovely,Drama|Romance,,1997
1601,Hoodlum,Crime|Drama|Film-Noir,,1997
1602,Leave It to Beaver,Comedy,,1997
1603,Mimic,Sci-Fi|Thriller,,1997
1604,Money Talks,Action|Comedy,,1997
1605,Excess Baggage,Adventure|Romance,,1997
1606,Kull the Conqueror,Action|Adventure,,1997
1608,Air Force One,Action|Thriller,,1997
1609,187,Drama,,1997
1610,The hunt for red october,Action|Thriller,,1990
1611,My Own Private Idaho,Drama,,1991
1612,Kiss MeGuido,Comedy,,1997
1613,Star Maps,Drama,,1997
1614,In & Out,Comedy,,1997
1615,The edge,Adventure|Thriller,,1997
1616,The peacemaker,Action|Thriller|War,,1997
1617,L.A. Confidential,Crime|Film-Noir|Mystery|Thriller,,1997
1619,Seven Years in Tibet,Drama|War,,1997
1620,Kiss the Girls,Crime|Drama|Thriller,,1997
1621,Soul Food,Drama,,1997
1622,Kicked in the Head,Comedy|Drama,,1997
1623,Wishmaster,Horror,,1997
1624,A thousand acres,Drama,,1997
1625,The game,Mystery|Thriller,,1997
1626,Fire Down Below,Action|Drama|Thriller,,1997
1627,U Turn,Action|Crime|Mystery,,1997
1628,The locusts,Drama,,1997
1629,The matchmaker,Comedy|Romance,,1997
1630,The lay of the land,Comedy|Drama,,1997
1631,The assignment,Thriller,,1997
1632,A smile like yours,Comedy|Romance,,1997
1633,Ulee's Gold,Drama,,1997
1635,The ice storm,Drama,,1997
1636,Stag,Action|Thriller,,1997
1639,Chasing Amy,Drama|Romance,,1997
1640,How to Be a Player,Comedy,,1997
1641,The full monty,Comedy,,1997
1642,Indian Summer,Comedy|Drama, Alive & Kicking,1996
1643,Mrs. Brown,Drama|Romance,Her MajestyMrs. Brown,1997
1644,I Know What You Did Last Summer,Horror|Mystery|Thriller,,1997
1645,The devil's advocate,Crime|Horror|Mystery|Thriller,,1997
1646,Rocket Man,Comedy,,1997
1647,Playing God,Crime|Thriller,,1997
1648,The house of yes,Comedy|Drama|Thriller,,1997
1649,FastCheap & Out of Control,Documentary,,1997
1650,Washington Square,Drama,,1997
1651,Telling Lies in America,Drama,,1997
1652,Year of the Horse,Documentary,,1997
1653,Gattaca,Drama|Sci-Fi|Thriller,,1997
1654,FairyTale: A True Story,Children's|Drama|Fantasy,,1997
1655,Phantoms,Horror,,1998
1656,Swept from the Sea,Romance,,1997
1657,Wonderland,Documentary,,1997
1658,A life less ordinary,Romance|Thriller,,1997
1659,Hurricane Streets,Drama,,1998
1660,Eve's Bayou,Drama,,1997
1661,Switchback,Thriller,,1997
1662,Gang Related,Crime,,1997
1663,Stripes,Comedy,,1981
1664,Nénette et Boni,Drama,,1996
1665,Bean,Comedy,,1997
1666,Hugo Pool,Romance,,1997
1667,Mad City,Action|Drama,,1997
1668,One Night Stand,Drama,,1997
1669,The tango lesson,Romance,,1997
1670,Welcome To Sarajevo,Drama|War,,1997
1671,Deceiver,Crime,,1997
1672,The rainmaker,Drama,,1997
1673,Boogie Nights,Drama,,1997
1674,Witness,Drama|Romance|Thriller,,1985
1675,Incognito,Crime|Thriller,,1997
1676,Starship Troopers,Action|Adventure|Sci-Fi|War,,1997
1677,Critical Care,Comedy,,1997
1678,The joy luck club,Drama,,1993
1679,Chairman of the Board,Comedy,,1998
1680,Sliding Doors,Drama|Romance,,1998
1681,Mortal Kombat: Annihilation,Action|Adventure,,1997
1682,The truman show,Drama,,1998
1683,The wings of the dove,Drama|Romance|Thriller,,1997
1684,Mrs. Dalloway,Romance,,1997
1685,I Love YouI Love You Not,Romance,,1996
1686,Red Corner,Crime|Thriller,,1997
1687,The jackal,Action|Thriller,,1997
1688,Anastasia,Animation|Children's|Musical,,1997
1689,The man who knew too little,Comedy|Mystery,,1997
1690,Alien: Resurrection,Action|Horror|Sci-Fi,,1997
1692,Alien Escape,Horror|Sci-Fi,,1995
1693,Amistad,Drama,,1997
1694,The apostle,Drama,,1997
1695,Artemisia,Drama,,1997
1696,Bent,Drama|War,,1997
1697,The big bang theory,Crime,,1994
1698,BoysLes,Comedy,,1997
1699,The butcher boy,Drama,,1998
1701,Deconstructing Harry,Comedy|Drama,,1997
1702,Flubber,Children's|Comedy|Fantasy,,1997
1703,For Richer or Poorer,Comedy,,1997
1704,Good Will Hunting,Drama,,1997
1705,Guy,Drama,,1996
1706,Harlem River Drive,Drama,,1996
1707,Home Alone 3,Children's|Comedy,,1997
1708,Ill Gotten Gains,Drama,,1997
1709,Legal Deceit,Thriller,,1997
1710,Man of Her Dreams,Drama,,1996
1711,Midnight in the Garden of Good and Evil,Comedy|Crime|Drama|Mystery,,1997
1713,Mouse Hunt,Children's|Comedy,,1997
1714,Never Met Picasso,Romance,,1996
1715,Office Killer,Thriller,,1997
1716,Other VoicesOther Rooms,Drama,,1997
1717,Scream 2,Horror|Thriller,,1997
1718,Stranger in the House,Thriller,,1997
1719,The sweet hereafter,Drama,,1997
1720,Time Tracers,Action|Adventure|Sci-Fi,,1995
1721,Titanic,Drama|Romance,,1997
1722,Tomorrow Never Dies,Action|Romance|Thriller,,1997
1723,Twisted,Comedy|Drama,,1996
1724,Full Speed,Drama,,1996
1725,The education of little tree,Drama,,1997
1726,The postman,Drama,,1997
1727,The horse whisperer,Drama,,1998
1728,The winter guest,Drama,,1997
1729,Jackie Brown,Crime|Drama,,1997
1730,Kundun,Drama,,1997
1731,Mr. Magoo,Comedy,,1997
1732,The big lebowski,Comedy|Crime|Mystery|Thriller,,1998
1733,Afterglow,Drama|Romance,,1997
1734,My Life in Pink,Comedy|Drama,Ma vie en rose,1997
1735,Great Expectations,Drama|Romance,,1998
1738,Vermin,Comedy,,1998
1739,3 Ninjas: High Noon On Mega Mountain,Action|Children's,,1998
1740,Men of Means,Action|Drama,,1998
1741,Midaq Alley,Drama,Callejón de los milagrosEl,1995
1742,Caught Up,Crime,,1998
1743,Arguing the World,Documentary,,1996
1744,Firestorm,Action|Adventure|Thriller,,1998
1746,Senseless,Comedy,,1998
1747,Wag the Dog,Comedy|Drama,,1997
1748,Dark City,Film-Noir|Sci-Fi|Thriller,,1998
1749,The leading man,Romance,,1996
1750,Star Kid,Adventure|Children's|Fantasy|Sci-Fi,,1997
1752,Hard Rain,Action|Thriller,,1998
1753,Half Baked,Comedy,,1998
1754,Fallen,Action|Mystery|Thriller,,1998
1755,Shooting Fish,Romance,,1997
1756,The prophecy ii,Horror,,1998
1757,Duoluo tianshi,Drama,,1995
1758,Dangerous Beauty,Drama,,1998
1759,Four Days in September,Drama,,1997
1760,Spice World,Comedy|Musical,,1997
1762,Deep Rising,Action|Horror|Sci-Fi,,1998
1764,Tainted,Comedy|Thriller,,1998
1765,A letter from death row,Crime|Drama,,1998
1767,Music From Another Room,Drama|Romance,,1998
1768,Mat' i syn,Drama,,1997
1769,The replacement killers,Action|Thriller,,1998
1770,B. Monkey,Romance|Thriller,,1998
1771,Night Flier,Horror,,1997
1772,Blues Brothers 2000,Action|Comedy|Musical,,1998
1773,Tokyo Fist,Action|Drama,,1995
1774,Mass Transit,Comedy|Drama,,1998
1776,Ride,Drama,,1998
1777,The wedding singer,Comedy|Romance,,1998
1779,Sphere,Adventure|Sci-Fi|Thriller,,1998
1780,Ayn Rand: A Sense of Life,Documentary,,1997
1781,A further gesture,Drama,,1996
1782,Little City,Comedy|Romance,,1998
1783,Palmetto,Film-Noir|Mystery|Thriller,,1998
1784,As Good As It Gets,Comedy|Drama,,1997
1785,King of New York,Action|Crime,,1990
1787,A paralyzing fear: the story of polio in america,Documentary,,1998
1788,Men With Guns,Action|Drama,,1997
1789,The sadness of sex,Drama,,1995
1791,Twilight,Crime|Drama,,1998
1792,U.S. Marshalls,Action|Thriller,,1998
1793,Welcome to Woop-Woop,Comedy,,1997
1794,Love and Death on Long Island,Comedy|Drama,,1997
1795,Callejón de los milagrosEl,Drama,,1995
1796,In God's Hands,Action|Drama,,1998
1797,Everest,Documentary,,1998
1798,Hush,Thriller,,1998
1799,Suicide Kings,Crime|Drama,,1997
1801,The man in the iron mask,Action|Drama|Romance,,1998
1804,The newton boys,Crime|Drama,,1998
1805,Wild Things,Crime|Drama|Mystery|Thriller,,1998
1806,Paulie,Adventure|Children's|Comedy,,1998
1807,A cool dry place,Drama,,1998
1809,Hana-bi,Comedy|Crime|Drama,,1997
1810,Primary Colors,Drama,,1998
1811,NiagaraNiagara,Drama,,1997
1812,Wide Awake,Children's|Comedy|Drama,,1998
1814,A price above rubies,Drama,,1998
1815,Eden,Drama,,1997
1816,Two Girls and a Guy,Comedy|Drama,,1997
1817,No Looking Back,Comedy|Drama|Romance,,1998
1819,Storefront Hitchcock,Drama,,1997
1820,The proposition,Drama,,1998
1821,The object of my affection,Comedy|Romance,,1998
1822,Meet the Deedles,Children's|Comedy,,1998
1824,Homegrown,Comedy|Thriller,,1998
1825,The player's club,Action|Drama,,1998
1826,Barney's Great Adventure,Adventure|Children's,,1998
1827,The big one,Comedy|Documentary,,1997
1829,Chinese Box,Drama|Romance,,1997
1830,Follow the Bitch,Comedy,,1998
1831,Lost in Space,Action|Sci-Fi|Thriller,,1998
1832,Heaven's Burning,Action|Drama,,1997
1833,Mercury Rising,Action|Drama|Thriller,,1998
1834,The spanish prisoner,Drama|Thriller,,1997
1835,City of Angels,Romance,,1998
1836,The last days of disco,Drama,,1998
1837,The odd couple ii,Comedy,,1998
1839,My Giant,Comedy,,1998
1840,He Got Game,Drama,,1998
1841,The gingerbread man,Drama|Thriller,,1998
1842,Illtown,Crime|Drama,,1996
1843,Slappy and the Stinkers,Children's|Comedy,,1998
1844,Live Flesh,Drama,,1997
1845,Zero Effect,Comedy|Thriller,,1998
1846,Nil By Mouth,Drama,,1997
1847,Ratchet,Drama|Thriller,,1996
1848,The borrowers,Adventure|Children's|Comedy|Fantasy,,1997
1849,Prince Valiant,Adventure,,1997
1850,I Love YouDon't Touch Me!,Drama|Romance,,1998
1851,Leather Jacket Love Story,Drama|Romance,,1997
1852,Love Walked In,Drama|Thriller,,1998
1853,An alan smithee film: burn hollywood burn,Comedy,,1997
1854,Kissing a Fool,Comedy|Romance,,1998
1855,Krippendorf's Tribe,Comedy,,1998
1856,Kurt & Courtney,Documentary|Musical,,1998
1857,The real blonde,Comedy,,1997
1858,Mr. Nice Guy,Action|Comedy,,1997
1859,Taste of Cherry,Drama,,1997
1860,Character,Drama,Karakter,1997
1861,Junk Mail,Comedy|Thriller,,1997
1862,Species II,Horror|Sci-Fi,,1998
1863,Major League: Back to the Minors,Comedy,,1998
1864,Sour Grapes,Comedy,,1998
1865,Wild Man Blues,Documentary,,1998
1866,The big hit,Action|Comedy,,1998
1867,Tarzan and the Lost City,Action|Adventure,,1998
1868,The truce,Drama|War,,1996
1869,Black Dog,Action|Thriller,,1998
1870,DancerTexas Pop. 81,Comedy|Drama,,1998
1871,A friend of the deceased,Comedy|Drama,,1997
1872,Go Now,Drama,,1995
1873,MisérablesLes,Drama,,1998
1874,Still Breathing,Comedy|Romance,,1997
1875,Clockwatchers,Comedy,,1997
1876,Deep Impact,Action|Drama|Sci-Fi|Thriller,,1998
1877,Little Men,Drama,,1998
1878,Woo,Comedy|Romance,,1998
1879,The hanging garden,Drama,,1997
1880,Lawn Dogs,Drama,,1997
1881,Quest for Camelot,Adventure|Animation|Children's|Fantasy,,1998
1882,Godzilla,Action|Sci-Fi,,1998
1883,Bulworth,Comedy,,1998
1884,Fear and Loathing in Las Vegas,Comedy|Drama,,1998
1885,The opposite of sex,Comedy|Drama,,1998
1886,I Got the Hook Up,Comedy,,1998
1887,Almost Heroes,Adventure|Comedy,,1998
1888,Hope Floats,Comedy|Drama|Romance,,1998
1889,Insomnia,Thriller,,1997
1890,Little Boy Blue,Drama,,1997
1891,The ugly,Horror|Thriller,,1997
1892,A perfect murder,Mystery|Thriller,,1998
1893,Beyond Silence,Drama,,1996
1894,Six Days Seven Nights,Adventure|Comedy|Romance,,1998
1895,Can't Hardly Wait,Comedy|Drama|Romance,,1998
1896,Cousin Bette,Comedy,,1998
1897,High Art,Drama|Romance,,1998
1898,The land girls,Drama|War,,1998
1899,Passion in the Desert,Adventure|Drama,,1998
1900,The children of heaven,Drama,Bacheha-Ye Aseman,1997
1901,Dear Jesse,Documentary,,1997
1902,Dream for an Insomniac,Drama|Romance,,1996
1903,Hav Plenty,Comedy,,1997
1904,Henry Fool,Comedy|Drama,,1997
1905,Marie Baie Des Anges,Drama,,1997
1906,Mr. Jealousy,Comedy|Romance,,1997
1907,Mulan,Animation|Children's,,1998
1908,Resurrection Man,Drama|Thriller,,1998
1909,The x-files: fight the future,Mystery|Sci-Fi|Thriller,,1998
1910,I Went Down,Action|Comedy|Crime,,1997
1911,Doctor Dolittle,Comedy,,1998
1912,Out of Sight,Action|Crime|Romance,,1998
1913,Picnic at Hanging Rock,Drama|Mystery,,1975
1914,Smoke Signals,Comedy|Drama,,1998
1915,Voyage to the Beginning of the World,Drama,,1997
1916,Buffalo 66,Action|Comedy|Drama,,1998
1917,Armageddon,Action|Adventure|Sci-Fi|Thriller,,1998
1918,Lethal Weapon 4,Action|Comedy|Crime|Drama,,1998
1919,Madeline,Children's|Comedy,,1998
1920,Small Soldiers,Animation|Children's|Fantasy|War,,1998
1921,Pi,Sci-Fi|Thriller,,1998
1922,Whatever,Drama,,1998
1923,There's Something About Mary,Comedy,,1998
1924,Plan 9 from Outer Space,Horror|Sci-Fi,,1958
1925,Wings,Drama|Romance|War,,1927
1926,The broadway melody,Musical,,1929
1927,All Quiet on the Western Front,War,,1930
1928,Cimarron,Western,,1931
1929,Grand Hotel,Drama,,1932
1930,Cavalcade,Drama,,1933
1931,Mutiny on the Bounty,Adventure,,1935
